0	3
3	1
4	1
8	1
247	2
424	1
176	1
852	1
1842	2
248	3
250	1
251	3
11	2
20	1
21	1
2761	1
1920	2
22	1
962	3
2524	1
1699	1
1700	1
33	2
38	1
39	1
2007	2
1922	4
1926	1
1930	1
44	2
3998	2
60	1
61	1
62	4
63	1
65	1
1941	1
1942	1
1945	1
1994	2
1998	1
1981	2
102	1
1946	1
1947	1
2003	2
66	3
68	1
73	1
75	3
472	1
346	1
1969	1
1971	1
1972	2
1974	2
1337	2
1968	1
76	1
81	1
83	1
2205	1
2014	2
1067	2
1987	2
351	1
87	2
89	1
1476	2
243	1
104	1
105	1
2017	2
422	2
1041	1
2039	4
110	1
112	1
1361	2
1787	1
2069	1
2048	1
2049	2
2050	1
1317	2
2053	1
2055	3
125	2
146	1
390	2
423	2
2070	2
2079	1
135	2
1466	1
2092	1
629	1
253	2
1193	3
1531	1
2086	2
2087	1
786	1
2102	4
4463	1
4944	1
1752	1
2091	1
667	1
3337	1
5171	1
5941	3
238	3
151	1
158	3
160	2
411	2
162	1
165	1
169	2
1390	1
2116	3
178	1
180	1
3344	1
3715	2
4539	1
697	1
700	2
554	1
2133	1
2134	1
181	3
191	5
193	2
194	2
196	2
2391	1
2136	1
558	2
736	2
2143	1
2145	2
197	1
203	1
412	1
2148	1
2153	2
2156	1
2158	2
208	2
494	1
225	1
1343	1
1749	2
228	1
236	4
2184	2
2193	2
776	1
1068	1
326	5
922	9
1389	2
4180	2
873	2
257	2
1137	2
1305	2
267	1
2228	1
2231	4
270	3
2248	2
279	1
284	2
288	1
967	2
2241	1
2245	1
299	1
300	2
305	2
307	1
764	2
2253	1
1850	1
310	3
2267	2
321	1
325	1
2269	2
2278	2
2279	1
2284	1
2275	2
331	2
3590	1
4152	1
4154	1
349	1
350	1
370	2
1805	1
2288	4
881	1
2292	1
473	2
2296	1
1734	1
2329	2
356	1
968	2
2314	1
572	1
2322	1
2325	2
2333	1
360	1
372	1
380	1
2318	1
1030	2
1232	1
381	1
382	1
385	3
386	1
2347	1
2360	3
2361	1
2362	5
2364	1
825	1
1733	3
693	5
1792	1
2358	1
392	1
2384	1
977	1
2377	1
399	2
410	1
413	1
416	5
418	2
1814	2
769	2
1019	1
1541	1
2399	2
2411	2
431	1
438	1
2425	2
1370	1
1090	1
439	4
440	1
448	1
4781	2
878	1
2440	1
450	1
455	1
458	1
469	1
475	3
1267	2
2486	1
478	2
479	3
484	1
2452	1
2460	1
507	1
726	1
1048	1
532	1
1352	1
489	1
490	1
496	1
2464	1
892	1
2474	1
499	1
508	2
509	1
516	3
577	1
580	1
528	1
571	2
573	1
576	1
2498	1
2504	1
537	4
541	1
544	4
547	1
2506	1
2510	1
548	2
551	1
982	2
1288	1
1547	1
4516	2
756	1
759	1
823	1
560	2
563	1
804	1
979	1
2892	3
4319	2
1827	1
5238	1
1610	1
910	2
1275	4
1782	1
715	1
1854	2
588	10
599	1
1040	2
607	1
610	1
2562	2
2544	1
2546	2
617	4
2554	1
634	2
635	1
668	1
750	2
636	2
869	1
645	1
647	1
652	1
655	2
1411	1
656	2
1870	2
2577	1
2578	1
2581	1
679	2
680	1
682	1
684	1
1844	1
1162	2
2590	1
2591	1
2593	1
2596	1
1589	2
1027	1
2614	2
704	1
706	1
2634	1
2635	1
2638	1
2622	1
1641	2
2642	1
709	1
719	1
1424	2
1434	1
2654	1
3726	1
728	2
734	1
2657	1
739	1
2666	2
1255	1
1557	2
2721	1
2723	1
2678	1
760	1
1454	1
2710	1
767	2
2698	1
2690	3
2702	1
1402	1
2907	1
777	1
2718	1
787	1
801	2
805	1
811	1
2732	1
1223	1
1323	2
886	2
938	1
1707	2
859	2
863	2
866	1
868	4
1146	1
2757	1
2773	1
887	1
889	1
896	3
906	1
1397	1
2807	2
2798	1
2803	1
923	1
2821	1
2823	1
929	2
941	1
945	2
949	3
950	2
2831	2
2835	1
2826	2
2828	1
952	1
958	1
1540	1
4892	1
961	1
963	1
964	1
1228	2
1780	2
1124	2
2852	4
2847	1
2871	1
2875	1
972	1
978	2
2868	1
2883	1
984	2
989	1
2887	1
2888	2
2890	1
2897	1
995	1
997	1
998	1
1735	1
2900	3
999	1
1001	1
1005	1
1440	1
2903	1
2904	1
2906	1
1009	3
1010	2
1011	1
1013	2
1015	2
2927	3
1025	2
1026	1
3462	1
5106	2
2939	1
1750	2
2944	2
2946	1
2950	1
1033	1
1039	2
1651	3
1055	1
1057	1
1063	2
2992	1
1075	1
1081	2
1086	1
1098	2
1108	2
1117	2
1118	1
1133	1
1139	2
3016	1
3009	1
3011	1
3024	1
3025	1
1890	26
1154	1
1155	1
3034	1
3037	1
3038	1
3039	1
1163	5
1882	1
3056	1
1167	1
1168	1
3045	1
1173	1
3781	2
3865	3
1181	7
1344	1
1382	2
3061	1
1200	2
1204	3
1205	1
1207	3
3100	1
3102	1
3074	1
1209	1
1385	1
3081	1
1222	2
1229	1
3156	1
3981	1
3086	1
3087	1
1881	1
3095	10
3096	1
1237	3
3117	1
1260	1
3120	2
1276	3
1279	2
3129	1
1286	1
1289	2
3137	2
3149	2
1294	2
1765	1
3152	2
1307	3
1308	2
1534	1
3160	4
3174	1
3178	3
3197	1
3190	1
1354	1
3202	1
1356	1
3206	1
3207	1
3223	2
1362	2
3210	2
1767	3
3220	2
3222	2
1377	1
3225	2
1379	1
3235	1
4825	1
5241	1
3228	2
3232	1
3234	1
3281	3
1400	4
3244	1
3246	1
3256	1
1444	2
3259	1
1403	2
1404	2
3274	1
3270	1
3273	1
3284	1
3285	1
4635	1
1546	1
3296	1
1438	2
1445	5
1453	1
1460	1
1462	8
3315	2
3317	1
1478	2
1484	1
1495	1
1497	2
3326	1
1506	3
3350	1
1520	3
1529	1
4891	2
6061	1
6062	1
1544	1
3338	1
1548	1
1636	1
3346	1
3363	3
3341	1
3373	2
1562	1
1566	1
3355	1
1569	1
3358	3
3408	1
1577	1
1579	1
3371	2
1585	1
3369	1
1616	3
3383	1
1626	2
3380	1
1633	3
1637	1
1649	1
3398	2
3405	2
3407	1
1657	2
3411	1
3412	2
3571	2
1673	1
1674	2
1675	10
3431	1
1683	1
1685	1
1691	1
3441	1
1692	2
1694	4
1698	2
3451	1
3463	1
3469	2
3470	2
3479	1
1713	3
1723	1
1742	1
1743	1
3500	3
1751	1
3514	1
1753	1
1758	2
3521	1
1793	1
3700	1
3536	1
3539	1
1794	1
1811	1
1818	1
1819	1
1820	2
3555	2
3564	1
3557	2
3558	1
1821	2
1832	1
3568	2
1834	1
1839	2
3573	2
1847	2
3594	3
3599	1
1856	1
1857	2
1862	3
3805	4
1864	1
3615	1
3616	5
1872	2
1877	1
3627	1
1889	1
3658	1
3690	2
3867	2
3699	1
3710	1
3719	1
3716	1
3733	2
5177	4
3767	1
3765	1
3771	1
3776	1
3810	1
3797	2
3798	1
4438	1
3818	2
3823	1
3831	2
3833	2
3988	1
3838	2
3846	1
3866	1
3859	1
3886	1
3887	1
3881	1
3900	2
3903	2
3912	2
5343	1
3926	1
3919	1
3920	1
3930	2
3934	1
3943	2
6108	1
3967	2
3962	1
3986	1
4004	3
5163	1
4000	1
4010	1
4026	2
5645	1
4043	2
4058	1
4068	2
4070	1
4073	1
4078	2
4121	1
4107	1
4124	1
4144	1
4146	1
4151	1
4158	1
5653	2
4183	3
4176	1
4203	1
4204	1
4189	1
4196	1
4198	1
4206	2
4208	2
4216	1
4217	3
4230	1
5417	2
5807	2
4253	1
4255	1
4277	1
4280	1
4285	1
4293	3
4300	1
6039	6
6279	3
4308	1
4312	1
4324	1
5277	1
4332	3
4355	1
4338	1
4340	1
4360	3
4362	2
4369	3
4381	1
4388	1
4400	2
4402	1
4389	2
4390	1
4407	1
4420	1
4424	1
4434	1
4443	1
4444	1
4452	1
4458	1
4459	1
4469	1
4478	1
4479	2
4492	1
5404	1
4490	1
4502	1
4510	2
4513	1
4536	1
6071	1
4557	1
4567	1
4568	3
4569	1
4572	1
4574	3
4577	1
4587	1
4583	2
4596	4
4603	1
4606	1
4617	2
4628	1
4629	1
4631	1
4633	1
4638	4
4643	1
4650	2
4654	2
6036	1
4662	1
4664	1
4665	1
4669	1
4686	1
4689	1
4684	2
4693	1
4694	3
4720	1
4721	1
4724	3
4725	1
4730	1
4733	1
4745	1
4735	1
4739	2
4741	1
4754	1
4748	2
4766	1
4768	1
4769	1
4778	1
4782	2
4788	1
4800	1
4805	1
4822	1
4826	1
4837	1
4833	1
4847	1
4852	1
4857	2
4864	1
4867	1
4880	2
4890	1
4902	1
4903	3
4908	2
4918	1
4932	3
4935	1
4940	1
4948	1
5939	1
4986	1
5003	2
5007	3
5008	1
6241	2
5028	1
5037	1
5035	3
5066	1
5067	1
5065	2
5073	1
5096	1
5102	1
5361	1
5110	1
5113	1
5131	1
5135	4
5151	2
5167	2
5168	2
5187	2
5191	3
5195	1
5196	2
5197	2
5200	3
5202	1
5207	2
5213	2
5220	1
5227	2
5254	1
5255	1
5251	7
5250	1
5272	2
5291	10
5285	1
5292	1
5294	2
5306	1
5315	3
5318	2
5321	1
5884	1
5366	1
5373	1
5378	1
5406	1
5410	1
5413	1
5432	1
5440	1
5443	1
5459	2
5472	1
5486	2
5492	3
5497	2
5508	2
5509	4
5528	3
5529	1
5531	2
5545	3
5548	1
5552	1
5565	5
5578	1
5590	1
5603	1
5608	1
5615	1
5618	1
5623	2
5625	1
5626	1
5630	1
5643	1
5644	1
5651	1
5657	1
5670	1
5675	2
5677	1
5708	1
5716	2
5727	3
5729	1
5750	1
5753	1
5754	1
5759	2
5763	1
5775	3
5793	3
5794	2
5804	2
5820	2
5830	2
5831	5
5847	4
5854	1
5855	3
5537	1
5538	2
6293	1
5887	4
5897	3
5899	2
5901	2
5907	1
5921	1
5944	1
5952	1
5956	2
5957	2
5961	1
5970	1
5982	1
5987	4
5990	1
5994	2
6004	4
6006	1
6023	2
6012	1
6015	1
6016	3
6049	2
6050	7
6066	2
6069	1
6093	1
6095	2
6102	2
6110	1
6114	3
6124	1
6125	3
6163	1
6139	32
6155	2
6249	2
6251	1
6252	2
6169	1
6170	2
6171	1
6196	2
6193	1
6194	1
6229	2
6239	3
6258	2
6269	1
6266	2
6273	1
6282	1
6277	1
6296	3
