45	0
46	0
163	0
178	0
231	0
345	0
365	0
403	0
570	0
676	0
731	0
773	0
869	0
896	0
921	0
950	0
1186	0
1234	0
1248	0
1265	0
1508	0
1653	0
1839	0
1841	0
1997	0
2055	0
2059	0
2212	0
2404	0
2450	0
2558	0
2560	0
2741	0
2803	0
2949	0
2952	0
2980	0
2982	0
3063	0
3280	0
3293	0
3372	0
3409	0
3502	0
3595	0
3825	0
3839	0
3872	0
3955	0
4036	0
4046	0
4115	0
4146	0
4164	0
4180	0
4382	0
4446	0
4511	0
4513	0
4632	0
4975	0
5109	0
5134	0
5262	0
5434	0
5510	0
5578	0
5639	0
6009	0
6056	0
6179	0
6610	0
6774	0
6815	0
6830	0
6896	0
6934	0
6944	0
7103	0
7188	0
7209	0
7309	0
7384	0
7533	0
7844	0
7956	0
8049	0
8053	0
8156	0
8279	0
8503	0
8517	0
8879	0
8922	0
9283	0
9341	0
9482	0
9488	0
9597	0
9736	0
9785	0
9800	0
9889	0
9980	0
10041	0
10130	0
10243	0
10383	0
10549	0
10910	0
10926	0
11053	0
11148	0
11175	0
11241	0
11472	0
11612	0
11746	0
11785	0
11820	0
12085	0
12365	0
12409	0
12422	0
12496	0
12503	0
12553	0
12637	0
12660	0
12679	0
12701	0
12749	0
12781	0
12851	0
12938	0
12981	0
13013	0
13032	0
13060	0
13164	0
13319	0
13364	0
13411	0
13597	0
13615	0
13837	0
13995	0
14372	0
14376	0
14512	0
14540	0
14552	0
14709	0
14807	0
15003	0
15126	0
15194	0
15528	0
15538	0
15585	0
15623	0
15659	0
16115	0
16174	0
16331	0
16389	0
16594	0
16611	0
16674	0
16722	0
16726	0
16819	0
16876	0
16881	0
17019	0
17121	0
17182	0
17250	0
17289	0
17569	0
17655	0
17692	0
17828	0
17875	0
18174	0
18210	0
18543	0
18579	0
18605	0
18648	0
18668	0
18681	0
18719	0
18866	0
18867	0
18879	0
18894	0
18910	0
19184	0
19215	0
19316	0
19423	0
19954	0
19961	0
20101	0
20108	0
20215	0
20562	0
20635	0
20641	0
20644	0
20774	0
20893	0
21012	0
21027	0
21158	0
21165	0
21281	0
21333	0
21379	0
21508	0
21583	0
21800	0
21847	0
22269	0
22372	0
22421	0
22457	0
22691	0
22726	0
22834	0
22887	0
22937	0
22966	0
23095	0
23096	0
23293	0
23363	0
23403	0
23452	0
23470	0
23481	0
23511	0
23628	0
23864	0
24023	0
24034	0
24140	0
24762	0
24943	0
24944	0
24955	0
25053	0
25094	0
25143	0
25251	0
25346	0
25528	0
25684	0
25758	0
25777	0
25836	0
25910	0
25917	0
26067	0
26141	0
26178	0
78	1
141	1
379	1
888	1
894	1
920	1
953	1
1093	1
1109	1
1258	1
1322	1
1350	1
1375	1
1520	1
1672	1
1963	1
2465	1
2591	1
2592	1
2823	1
2852	1
2915	1
3053	1
3059	1
3312	1
3909	1
3910	1
3977	1
4302	1
4625	1
4814	1
4868	1
4877	1
5055	1
5246	1
5367	1
5441	1
5529	1
5555	1
5564	1
5787	1
5993	1
6064	1
6185	1
6421	1
6468	1
6524	1
6627	1
6638	1
6828	1
6891	1
6971	1
7247	1
7264	1
7317	1
7459	1
7689	1
7712	1
7895	1
8079	1
8161	1
8224	1
8254	1
8305	1
8340	1
8408	1
8475	1
8523	1
8678	1
8862	1
8916	1
8932	1
8976	1
9075	1
9093	1
9126	1
9127	1
9133	1
9188	1
9265	1
9439	1
9459	1
9483	1
9572	1
9721	1
9773	1
9895	1
9987	1
10158	1
10251	1
10445	1
10524	1
10620	1
10623	1
10655	1
10711	1
10762	1
10907	1
10925	1
10942	1
10969	1
11093	1
11112	1
11182	1
11223	1
11461	1
11491	1
11493	1
11610	1
11696	1
11791	1
11806	1
11829	1
11863	1
12032	1
12054	1
12110	1
12155	1
12286	1
12296	1
12337	1
12599	1
12659	1
12742	1
12797	1
13036	1
13174	1
13276	1
13282	1
13310	1
13321	1
13600	1
13614	1
13616	1
13680	1
14102	1
14351	1
14371	1
14619	1
14864	1
14983	1
15172	1
15195	1
15399	1
15409	1
15419	1
15626	1
16068	1
16310	1
16575	1
16755	1
16765	1
16958	1
17286	1
17359	1
17379	1
17443	1
17467	1
17536	1
18445	1
18457	1
18489	1
18517	1
18676	1
18745	1
18758	1
18772	1
19022	1
19060	1
19109	1
19110	1
19131	1
19144	1
19179	1
19379	1
19738	1
19807	1
19890	1
19997	1
20341	1
20959	1
21162	1
21287	1
21316	1
21324	1
21468	1
21497	1
21554	1
21560	1
21584	1
21594	1
21665	1
22087	1
22393	1
22530	1
22598	1
22734	1
22771	1
22778	1
22791	1
22839	1
22900	1
23224	1
23246	1
23267	1
23299	1
23346	1
23351	1
23423	1
23441	1
23558	1
23637	1
23647	1
23689	1
23770	1
23943	1
24114	1
24932	1
25056	1
25158	1
25176	1
25250	1
25319	1
25601	1
25721	1
25827	1
25903	1
25980	1
26181	1
122	2
135	2
352	2
385	2
409	2
750	2
851	2
1098	2
1229	2
1280	2
1323	2
1341	2
1408	2
1436	2
1606	2
1674	2
1776	2
1823	2
1862	2
2001	2
2044	2
2474	2
2475	2
2713	2
3068	2
3194	2
3209	2
3323	2
3431	2
3524	2
3532	2
3618	2
3633	2
3772	2
3916	2
3996	2
4102	2
4117	2
4273	2
4351	2
4422	2
4483	2
4490	2
4641	2
4708	2
4825	2
4836	2
5259	2
5352	2
5400	2
5631	2
5729	2
5851	2
6175	2
6184	2
6264	2
6530	2
6707	2
6746	2
6804	2
6911	2
7024	2
7072	2
7355	2
7579	2
7935	2
7985	2
8037	2
8680	2
9143	2
9147	2
9184	2
9593	2
9890	2
10376	2
10381	2
10490	2
10555	2
10588	2
11107	2
11591	2
12056	2
12135	2
12260	2
12263	2
12311	2
12688	2
12842	2
12849	2
13190	2
13191	2
13199	2
13520	2
13813	2
14007	2
14357	2
14377	2
14599	2
14621	2
14647	2
14869	2
15250	2
15325	2
15479	2
15589	2
15816	2
15850	2
15973	2
16067	2
16107	2
16230	2
16332	2
16471	2
16498	2
16649	2
16837	2
16921	2
17001	2
17228	2
17393	2
17559	2
17581	2
17599	2
17827	2
17911	2
17934	2
17937	2
17981	2
18013	2
18032	2
18182	2
18234	2
18331	2
18344	2
18736	2
18973	2
19204	2
19206	2
19207	2
19442	2
19568	2
19569	2
19580	2
19608	2
19624	2
19641	2
19909	2
19940	2
19945	2
20004	2
20064	2
20207	2
20331	2
20344	2
20373	2
20533	2
20702	2
20879	2
21220	2
21646	2
21653	2
21660	2
21928	2
21943	2
22031	2
22088	2
22224	2
22225	2
22603	2
22721	2
22826	2
22830	2
23204	2
23474	2
23506	2
23513	2
23620	2
23681	2
24129	2
24332	2
24614	2
24765	2
25034	2
25225	2
25491	2
25844	2
25916	2
26127	2
26171	2
26176	2
80	3
193	3
1006	3
1339	3
1519	3
4068	3
5216	3
5444	3
6095	3
6190	3
7038	3
7039	3
7042	3
7050	3
7087	3
7446	3
7522	3
8150	3
8505	3
8630	3
8715	3
8742	3
8768	3
8864	3
8871	3
8968	3
9217	3
9255	3
9269	3
9273	3
9517	3
9616	3
9629	3
9893	3
9907	3
9937	3
9943	3
9944	3
9984	3
10096	3
10113	3
10153	3
10543	3
10656	3
