0	8
4	1
5	3
8	1
10	5
11	1
12	5
13	8
14	9
15	1
16	2
17	12
18	103
19	1
20	4
21	11
22	1
24	3
25	6
26	6
27	20
28	10
29	3
30	2
31	7
32	6
33	2
34	6
35	8
36	4
39	4
40	7
41	5
42	1
43	2
44	39
45	2
46	9
48	6
49	24
50	5
51	5
53	1
54	3
55	3
58	3
59	8
60	3
61	5
62	16
63	2
64	36
65	1
66	7
67	15
68	5
69	5
70	2
71	6
72	4
73	2
74	10
75	7
76	5
77	20
78	4
79	3
80	3
81	3
82	2
83	5
84	7
85	8
87	1
88	5
90	3
91	3
92	10
93	4
94	1
95	1
96	7
97	3
98	5
99	4
100	4
101	2
102	5
103	5
104	7
107	7
108	2
109	3
110	11
111	2
112	5
113	2
115	9
116	2
117	1
118	31
119	17
120	8
122	1
124	4
125	9
126	1
127	8
128	9
129	2
130	11
131	2
132	1
133	3
134	5
135	13
136	38
137	1
138	14
139	1
140	4
141	5
142	5
799	2
1	16
223	7
233	3
295	10
310	1
333	2
335	1
368	22
388	10
401	9
409	5
433	3
449	1
550	5
551	10
588	1
639	1
681	1
686	15
715	13
716	2
717	11
719	1
720	1
721	1
722	3
723	3
724	3
725	20
726	16
728	2
729	1
730	13
732	2
733	27
735	11
736	3
737	52
738	15
2	5
155	2
225	7
235	1
236	2
237	1
303	2
330	2
366	4
369	2
398	4
402	3
413	5
421	4
437	1
438	10
443	9
445	2
548	1
555	2
560	1
563	8
625	3
664	3
683	2
775	1
776	14
777	2
778	1
779	5
780	11
781	1
782	2
783	4
784	2
785	3
786	7
787	3
788	6
789	8
790	32
791	30
792	1
793	4
794	11
365	5
699	28
999	13
1003	4
1022	1
1106	1
1108	1
1109	1
71389	1
222	4
318	10
508	8
547	4
965	4
979	5
1005	3
1008	5
1118	1
1119	3
1122	2
1126	3
1128	3
1129	1
843	14
846	1
848	5
917	3
923	3
1163	6
1164	12
301	7
302	1
319	6
344	1
345	3
354	1
367	1
385	1
395	23
408	7
411	1
415	3
418	3
436	2
549	7
559	7
586	7
611	4
620	8
627	2
663	4
766	6
852	1
993	8
998	13
1026	4
1027	2
1166	2
1167	4
1171	5
1172	5
1173	14
1175	1
1176	1
1177	8
1178	7
1179	15
1180	5
1181	9
1183	3
1184	2
1185	7
1186	3
1187	3
1189	25
1190	14
1191	19
1192	6
6	6
195	7
231	1
257	1
269	2
327	1
329	1
357	1
359	1
374	7
378	1
383	1
387	1
407	1
410	1
434	2
475	1
546	7
558	2
564	4
597	1
598	2
629	28
645	88
661	11
688	4
746	4
812	1
879	5
890	2
954	1
1014	6
1029	37
1033	5
1075	13
1247	1
1248	2
1249	1
1250	8
1252	1
1253	1
1254	1
1255	11
1256	3
1258	4
1259	3
1260	1
1262	2
1263	4
1264	1
1268	5
1272	3
1273	1
1274	10
1276	6
1278	17
1279	1
71388	27
156	1
210	4
242	2
350	1
375	1
382	3
386	1
393	1
394	5
428	2
584	4
653	4
684	4
795	1
853	7
860	5
916	3
961	1
994	7
996	3
1010	1
1036	7
1297	2
1298	1
1299	46
1301	2
1304	7
1305	2
1306	1
1309	2
1311	2
1312	3
1314	1
1315	2
1316	2
1318	3
1319	4
1320	1
1321	1
1322	4
1323	3
1324	2
1023	9
1111	6
1207	8
1390	12
1391	5
1392	10
1393	6
1395	1
1396	22
1397	1
1398	20
1399	18
1400	9
1401	18
1402	1
1403	2
1404	1
1405	6
1406	1
1407	6
1408	6
1409	8
1410	2
1411	3
1412	2
1413	2
697	6
854	11
987	4
1574	6
1575	5
1576	7
1577	29
1579	2
1580	6
1581	1
71383	4
765	5
1712	3
1714	2
1715	8
1716	6
1717	2
1718	6
1719	22
143	54
332	3
396	4
432	8
440	7
689	1
701	2
703	7
805	4
849	28
850	8
918	16
981	6
1011	6
1365	1
1561	5
1613	11
1741	14
1747	1
1748	4
1749	36
1750	1
1751	10
1752	1
1753	72
1754	7
1756	19
446	13
556	6
696	15
1772	2
1773	5
1774	3
1775	10
1776	3
1777	3
1778	20
1779	7
1780	5
1783	18
1786	4
1788	4
1789	5
1792	1
420	1
1438	7
1453	6
1891	1
1892	10
1893	4
1894	15
1895	3
1896	5
1897	4
1898	11
1899	1
1900	3
1901	5
1903	6
1904	8
1905	13
1906	7
1907	7
1908	12
1909	9
1910	6
1911	16
1912	3
1913	2
1914	2
1915	5
187	5
191	6
286	3
340	1
353	1
370	3
381	1
431	7
452	1
453	4
745	4
769	4
844	1
845	5
863	2
873	2
975	5
1016	16
1031	1
1069	1
1476	5
1554	3
1572	7
1642	4
1935	3
1975	2
2024	5
2025	5
2026	1
2027	1
2028	2
2030	3
2031	5
2032	3
2033	7
2035	4
2036	2
2037	5
2040	1
2041	3
2042	3
2043	2
2044	3
2046	4
2047	3
2048	4
2049	5
2050	1
2051	18
2052	3
2053	4
2054	3
2056	3
2057	5
2058	2
2059	8
2060	1
2061	3
2062	2
2064	1
2066	16
2067	4
2068	4
429	6
552	1
1620	4
1622	2
2115	10
2118	6
2119	2
2120	9
320	4
534	3
883	15
1440	20
1446	6
1504	3
1529	1
2215	9
2216	1
2217	4
2218	5
2219	2
2220	10
2221	5
2223	4
2224	1
2225	7
2226	6
2228	4
2229	6
2230	3
2231	1
2232	14
2234	2
2235	5
2236	5
2237	3
2238	2
2239	21
2241	5
2242	1
2243	3
2244	3
2245	6
2246	5
2248	4
2249	1
2250	3
2251	4
2252	6
2254	4
2255	2
145	17
154	4
161	6
172	10
175	1
185	3
194	2
283	1
291	1
315	4
316	2
317	1
372	1
400	2
442	1
447	3
451	5
454	4
455	2
457	1
579	1
594	2
685	14
767	2
862	1
867	2
896	1
942	7
978	1
986	1
990	4
1009	1
1032	1
1037	1
1098	6
1102	6
1114	3
1132	1
1157	1
1204	6
1546	6
1587	2
1589	7
1615	15
1668	7
1815	8
1934	3
2069	2
2075	3
2265	2
2301	1
2302	3
2303	5
2304	1
2307	2
2308	2
2309	1
2316	5
2321	13
2322	2
2324	3
2325	1
2327	4
2329	1
2330	1
2331	1
2333	1
2335	2
2340	2
2342	2
2344	4
2362	3
2364	2
2366	5
2369	1
2437	1
2608	3
2908	1
4880	1
10094	2
71385	1
403	2
976	6
1013	1
2372	4
2373	2
2375	5
2376	3
2379	2
2386	3
178	2
192	3
217	14
289	5
300	1
373	3
404	4
481	1
541	1
652	5
704	9
878	1
912	1
926	1
971	5
989	1
1020	9
1024	3
1145	1
1379	1
2349	1
2408	27
2434	1
2435	14
2440	3
2442	2
2444	14
2445	2
2446	3
2448	2
2449	1
2452	3
2453	4
2454	6
2456	3
2459	1
2460	1
2461	1
2463	5
2464	8
2467	1
2470	1
2483	3
2484	1
2491	1
3162	2
282	7
416	1
516	4
590	9
637	39
654	3
665	3
705	2
830	5
906	1
991	1
1202	1
1233	2
1652	2
1658	5
2430	2
2472	1
2493	1
2495	5
2496	1
2497	26
2498	8
2500	1
2501	7
2504	1
2509	24
2512	14
2513	1
2514	3
2515	5
296	1
325	1
334	2
342	9
356	2
360	1
405	4
419	7
450	6
557	2
592	3
674	2
680	7
870	1
874	3
888	7
927	9
985	2
992	1
997	9
1004	2
1012	1
1147	2
1437	21
1483	3
1552	4
2006	2
2171	1
2256	2
2287	4
2419	4
2424	3
2478	2
2528	9
2548	4
2551	1
2553	3
2556	2
2557	1
2558	2
2560	1
2561	2
2563	2
2565	3
2775	4
2800	8
2956	8
2961	3
3174	6
3231	6
3260	2
3264	4
3281	29
3463	6
3683	8
3841	4
3979	6
4342	6
4687	5
5829	2
6059	16
7437	63
7806	6
21718	5
649	1
913	4
925	6
1206	1
1224	5
1431	7
1432	8
1472	6
1507	7
1520	3
1623	18
1629	3
1635	6
2101	1
2113	3
2144	7
2151	7
2198	3
2629	2
2630	1
2631	4
2632	2
2633	1
2634	7
2635	4
2636	9
2637	6
2638	1
2639	3
2640	1
2641	4
2642	1
2644	16
2646	14
2647	21
2648	2
