3466	1
10310	1
1854	2
9572	7
13056	1
16310	1
23855	2
24814	3
5052	4
2287	1
3096	1
5346	2
9124	3
10597	2
16741	1
19297	3
20595	1
20613	1
24559	4
25271	2
25396	1
7689	5
10268	1
21048	1
23214	2
6610	2
6700	2
8045	2
15784	1
18719	1
23576	1
24293	2
19423	2
16470	1
14265	9
3441	1
3593	2
6030	1
7350	4
7504	3
17626	1
20432	1
22074	1
8916	1
8612	2
615	1
15552	1
15814	1
16258	1
1727	3
10039	1
14123	2
14534	2
2710	2
5172	1
13659	1
13989	1
14599	2
21543	3
23647	2
23708	1
25916	1
26051	1
1765	3
3032	1
7383	1
7442	2
7768	2
22415	1
7050	1
17330	1
18487	1
20850	1
11785	1
1653	1
4164	3
6179	1
18894	1
21281	1
21508	1
9755	1
16032	1
24924	5
20478	1
24696	1
11132	1
12980	1
13364	1
18109	1
18365	2
13740	1
4550	1
7264	1
13096	1
19489	1
25006	2
25486	1
1488	3
11801	1
13142	1
15108	3
15321	1
23614	1
17979	1
3872	2
7533	1
8254	3
22598	1
24932	1
7007	1
7712	3
5993	1
19890	2
24833	2
543	2
21806	1
10115	2
5510	1
9360	1
18051	2
23896	1
9017	1
15455	1
2255	1
7307	2
12472	2
14746	1
17075	3
19900	1
21968	2
23665	1
21613	1
8851	3
25286	2
3243	1
16056	4
16994	1
1403	1
2420	2
22423	1
231	1
1186	1
2404	1
2980	1
8503	2
18208	3
22483	3
1375	1
2846	5
5555	1
5564	1
5787	1
9721	1
13929	2
21075	1
23637	1
18924	1
8312	1
1172	1
7188	1
13008	5
19992	2
3561	1
4868	1
10456	4
15365	1
16931	2
8157	1
7713	1
8302	1
2556	2
8701	3
523	1
5464	1
18008	1
3651	3
11112	1
14864	1
17536	1
18592	2
1896	3
10055	2
4416	1
9241	1
5712	3
14003	1
15235	1
15399	1
18222	1
4624	3
12968	1
15770	2
22336	1
14337	4
11194	1
16511	1
16575	1
13190	1
20182	2
12380	2
9829	3
14638	1
14924	2
17228	1
22644	1
22790	1
9710	3
3345	3
15144	2
11077	2
15300	1
19974	1
8708	1
1044	1
4975	1
12587	4
20303	1
1738	1
2566	1
2720	1
25931	1
1817	2
